rowid,SYSTEM,COUNTY,MRKTCODE,VENDOR,MONTH,DAY,YEAR,LFC,LFW,WW,WC,QLFC,QLFW,QWW,QWC,ESTQTY,QUANTITY,FMOZONE,ESC,WIN,PASSED,CONTRACTS,COMMITMENTS,CAPACITY,BACKLOG,I,FMO
3222,EDGEWOOD,BEXAR,SAN,BORDEN,6,28,1984,0.17,0.165,,,1823116.7599355,1056883.2400645,,,2880000,,9,0,0,61153356.5037516,86135755.5117197,5053162.55577056,14843406.5703431,-0.369533364986927,0,14.98
3223,EDGEWOOD,BEXAR,SAN,PRESTON,6,28,1984,0.169,0.159,,,1823116.7599355,1056883.2400645,,,2880000,,9,0,0,61153356.5037516,86135755.5117197,3495282.0,18820439.5968973,-0.524247482934798,0,14.98
3224,EDGEWOOD,BEXAR,SAN,SCHEPPS,5,21,1985,0.175,0.165,,,1823116.7599355,1056883.2400645,,,2880000,2880000,9,0,1,91180021.9675409,93054269.8529648,8974195.55424326,24459260.8526589,-0.612954758495951,0,14.46
3225,EDGEWOOD,BEXAR,SAN,BORDEN,5,21,1985,0.1795,0.1695,,,1823116.7599355,1056883.2400645,,,2880000,,9,0,0,91180021.9675409,93054269.8529648,560871.804878057,14843406.5703431,-0.942072628274981,0,14.46
3226,EDGEWOOD,BEXAR,SAN,FOREMOST,5,21,1985,0.178,0.168,,,1823116.7599355,1056883.2400645,,,2880000,,9,0,0,91180021.9675409,93054269.8529648,6023484.30155202,14571456.9513027,-0.56648298187972,0,14.46
3227,EDGEWOOD,BEXAR,SAN,OAK FARMS,5,21,1985,0.178,0.168,,,1823116.7599355,1056883.2400645,,,2880000,,9,0,0,91180021.9675409,93054269.8529648,2235525.17652948,34259343.9798566,-0.914605544460415,0,14.46
3228,EDGEWOOD,BEXAR,SAN,PRESTON,5,21,1985,0.1825,0.1725,,,1823116.7599355,1056883.2400645,,,2880000,,9,0,0,91180021.9675409,93054269.8529648,3301000.0,18820439.5968973,-0.804464135045041,0,14.46
3229,EDGEWOOD,BEXAR,SAN,SCHEPPS,5,13,1986,0.175,0.17,,,837000,879000,,,1716000,1716000,9,0,1,95289116.5408635,96115650.8644452,6136072.55424326,24459260.8526589,-0.740531535377407,0,14.56
3230,EDGEWOOD,BEXAR,SAN,BORDEN,5,13,1986,0.18,0.174,,,837000,879000,,,1716000,,9,0,0,95289116.5408635,96115650.8644452,542350.0,14843406.5703431,-0.954862518582133,0,14.56
3231,EDGEWOOD,BEXAR,SAN,FOREMOST,5,13,1986,0.195,0.185,,,837000,879000,,,1716000,,9,0,0,95289116.5408635,96115650.8644452,5712507.44526378,14571456.9513027,-0.599366565962802,0,14.56
3232,EDGEWOOD,BEXAR,SAN,OAK FARMS,5,13,1986,0.2,0.19,,,837000,879000,,,1716000,,9,0,0,95289116.5408635,96115650.8644452,2549871.38961763,34259343.9798566,-0.916972132753644,0,14.56
3233,EDGEWOOD,BEXAR,SAN,PRESTON,5,13,1986,0.182,0.178,,,837000,879000,,,1716000,,9,0,0,95289116.5408635,96115650.8644452,2875000,18820439.5968973,-0.838641177181134,0,14.56
3234,EDGEWOOD,BEXAR,SAN,VANDERVOORT,5,13,1986,0.187,0.177,,,837000,879000,,,1716000,,9,1,0,95289116.5408635,96115650.8644452,2247889.09544388,10802340.4761135,-0.783307843832793,0,14.56
3235,EDGEWOOD,BEXAR,SAN,SCHEPPS,4,22,1987,0.18,0.17,,,837000,1050000,,,1887000,1887000,9,0,1,100999246.244969,101379288.42028,1933404.2948524,24459260.8526589,-0.91720538355126,0,15.04
3236,EDGEWOOD,BEXAR,SAN,BORDEN,4,22,1987,0.195,0.185,,,837000,1050000,,,1887000,,9,0,0,100999246.244969,101379288.42028,153079.514380337,14843406.5703431,-0.985938320071316,0,15.04
3237,EDGEWOOD,BEXAR,SAN,OAK FARMS,4,22,1987,0.19,0.18,,,837000,1050000,,,1887000,,9,0,0,100999246.244969,101379288.42028,47808.0448747718,34259343.9798566,-0.994855809238879,0,15.04
3238,EDGEWOOD,BEXAR,SAN,PRESTON,4,22,1987,0.1824,0.1722,,,837000,1050000,,,1887000,,9,0,0,100999246.244969,101379288.42028,0,18820439.5968973,-0.996251283854589,0,15.04
3239,EDGEWOOD,BEXAR,SAN,VANDERVOORT,4,22,1987,0.1975,0.1875,,,837000,1050000,,,1887000,,9,1,0,100999246.244969,101379288.42028,73339.5846482241,10802340.4761135,-0.989462052871693,0,15.04
3240,EDGEWOOD,BEXAR,SAN,SCHEPPS,6,19,1988,,0.114,,0.1349,,520000,,2478000,2998000,2998000,9,0,1,58912661.7853623,109470332.68921,17901059.0542433,24459260.8526589,0.193711463039065,0,14.56
3241,EDGEWOOD,BEXAR,SAN,BORDEN,6,19,1988,,0.131,,0.147,,520000,,2478000,2998000,,9,0,0,58912661.7853623,109470332.68921,10238122.4439036,14843406.5703431,0.151581119263581,0,14.56
3242,EDGEWOOD,BEXAR,SAN,OAK FARMS,6,19,1988,,0.1275,,0.1389,,520000,,2478000,2998000,,9,0,0,58912661.7853623,109470332.68921,10358347.1128881,34259343.9798566,-0.235809976541509,0,14.56
3243,EDGEWOOD,BEXAR,SAN,PRESTON,6,19,1988,,0.14825,,0.16185,,520000,,2478000,2998000,,9,0,0,58912661.7853623,109470332.68921,14327218.0338918,18820439.5968973,0.223097433474863,0,14.56
3244,EDGEWOOD,BEXAR,SAN,VANDERVOORT,6,19,1988,,0.177,0.97,0.19,,520000,,2478000,2998000,,9,1,0,58912661.7853623,109470332.68921,4253148.56129194,10802340.4761135,-0.14443625482539,0,14.56
3245,EDGEWOOD,BEXAR,SAN,SCHEPPS,6,18,1989,,0.125,,0.1396,,520000,,2478000,2998000,2998000,9,0,1,55280971.4616198,108104445.363237,15462109.4314152,24459260.8526589,0.120791361996493,0,15.64
3246,EDGEWOOD,BEXAR,SAN,BORDEN,6,18,1989,,0.1345,,0.163,,520000,,2478000,2998000,,9,0,0,55280971.4616198,108104445.363237,8278522.18552527,14843406.5703431,0.0463575606524189,0,15.64
3247,EDGEWOOD,BEXAR,SAN,OAK FARMS,6,18,1989,,0.1299,,0.1599,,520000,,2478000,2998000,,9,0,0,55280971.4616198,108104445.363237,17688812.3530963,34259343.9798566,0.00495450217359172,0,15.64
3248,EDGEWOOD,BEXAR,SAN,PRESTON,6,18,1989,,0.1369,,0.1529,,520000,,2478000,2998000,,9,0,0,55280971.4616198,108104445.363237,17339723.1373207,18820439.5968973,0.409957712395474,0,15.64
3249,EDGEWOOD,BEXAR,SAN,BORDEN,6,18,1990,0.1425,0.133,0.147,,,,,,,,9,0,1,52771131.1660148,104099327.274789,10349466.913334,14843406.5703431,0.190312807731872,0,16.6733333333
3250,EDGEWOOD,BEXAR,SAN,DAIRY RICH,6,18,1990,0.162,0.152,0.164,,,,,,,,9,0,1,52771131.1660148,104099327.274789,6435000,6435000,0.49306943140261,0,16.6733333333
3251,EDGEWOOD,BEXAR,SAN,OAK FARMS,6,18,1990,0.1549,0.1469,0.1549,,,,,,,,9,0,1,52771131.1660148,104099327.274789,16907905.0,34259343.9798566,-0.0134037512146255,0,16.6733333333
3252,EDGEWOOD,BEXAR,SAN,PRESTON,6,18,1990,0.1499,0.14,0.154,,,,,,,,9,0,1,52771131.1660148,104099327.274789,12339176.9588803,18820439.5968973,0.148695826065275,0,16.6733333333
3253,EDGEWOOD,BEXAR,SAN,SCHEPPS,6,18,1990,0.145,0.14,0.15,,,,,,,,9,0,1,52771131.1660148,104099327.274789,20298049.2191517,24459260.8526589,0.322941165525155,0,16.6733333333
3254,EDGEWOOD,BEXAR,SAN,SCHEPPS,7,8,1990,0.1399,0.135,0.145,,2500000,450000,450000,,3400000,3400000,9,1,1,26799257.7005791,104099327.274789,24353935.8526589,24459260.8526589,0.738254562401717,0,16.6733333333
3255,EDGEWOOD,BEXAR,SAN,BORDEN,7,8,1990,0.1418,0.1369,0.1462,,2500000,450000,450000,,3400000,,9,1,0,26799257.7005791,104099327.274789,12775700.7576429,14843406.5703431,0.60325940361773,0,16.6733333333
3256,EDGEWOOD,BEXAR,SAN,OAK FARMS,7,8,1990,0.1549,0.1469,0.1549,,2500000,450000,450000,,3400000,,9,1,0,26799257.7005791,104099327.274789,23556673.7577428,34259343.9798566,0.430159208942094,0,16.6733333333
3257,EDGEWOOD,BEXAR,SAN,PRESTON,7,8,1990,0.1499,0.14,0.154,,2500000,450000,450000,,3400000,,9,1,0,26799257.7005791,104099327.274789,14312326.9588803,18820439.5968973,0.503027899993847,0,16.6733333333
3258,EDGEWOOD,BEXAR,SAN,PRESTON,6,23,1991,0.1298,0.1318,0.134,,2500000,450000,450000,,3400000,3400000,9,1,1,33942363.0899953,76931068.1288262,10344673.901327,18820439.5968973,0.108446138950305,0,14.4
3259,EDGEWOOD,BEXAR,SAN,BORDEN,6,23,1991,0.1351,0.1297,0.1395,,2500000,450000,450000,,3400000,,9,1,0,33942363.0899953,76931068.1288262,10877332.4226705,14843406.5703431,0.291600779698946,0,14.4
3260,EDGEWOOD,BEXAR,SAN,OAK FARMS,6,23,1991,0.149,0.137,0.152,,2500000,450000,450000,,3400000,,9,0,0,33942363.0899953,76931068.1288262,25793976.8028877,34259343.9798566,0.31169852166425,0,14.4
3261,EDGEWOOD,BEXAR,SAN,SCHEPPS,6,23,1991,0.132,0.1299,0.14,,2500000,450000,450000,,3400000,,9,0,0,33942363.0899953,76931068.1288262,11731668.5,24459260.8526589,0.0384362849955421,0,14.4
3262,HARLANDALE,BEXAR,SAN,SCHEPPS,7,24,1984,0.165,0.155,0.165,0.175,1164985,380639,,,1545624,1545624,9,0,1,30074452.8762326,86135755.5117197,13388027.5406088,24459260.8526589,0.198208480567921,0,14.98
3263,HARLANDALE,BEXAR,SAN,BORDEN,7,24,1984,0.179,0.169,0.179,0.189,1164985,380639,,,1545624,,9,0,0,30074452.8762326,86135755.5117197,9664784.89714514,14843406.5703431,0.301964576756488,0,14.98
3264,HARLANDALE,BEXAR,SAN,FOREMOST,7,24,1984,0.1925,0.1825,,,1164985,380639,,,1545624,,9,0,0,30074452.8762326,86135755.5117197,11606956.1707223,14571456.9513027,0.44740247822818,0,14.98
3265,HARLANDALE,BEXAR,SAN,OAK FARMS,7,24,1984,0.1745,0.1645,0.1725,0.1825,1164985,380639,,,1545624,,9,0,0,30074452.8762326,86135755.5117197,3804135.42000163,34259343.9798566,-0.238112432126272,0,14.98
3266,HARLANDALE,BEXAR,SAN,PRESTON,7,24,1984,0.1735,0.1635,0.173,0.1795,1164985,380639,,,1545624,,9,0,0,30074452.8762326,86135755.5117197,3601109.91108502,18820439.5968973,-0.157811414147496,0,14.98
3267,HARLANDALE,BEXAR,SAN,SCHEPPS,7,24,1985,0.136,0.131,,,924749,439172,,,1363921,1363921,9,0,1,34524212.7822232,93054269.8529648,13885452.1144052,24459260.8526589,0.196685535189023,0,14.46
3268,HARLANDALE,BEXAR,SAN,OAK FARMS,7,24,1985,0.154,0.154,,,924749,439172,,,1363921,,9,0,0,34524212.7822232,93054269.8529648,14276824.6750603,34259343.9798566,0.045716314121043,0,14.46
3269,HARLANDALE,BEXAR,SAN,PRESTON,7,24,1985,0.1784,0.1684,,,924749,439172,,,1363921,,9,0,0,34524212.7822232,93054269.8529648,3344500.0,18820439.5968973,-0.193305859544249,0,14.46
3270,HARLANDALE,BEXAR,SAN,PRESTON,7,23,1986,0.142,0.139,,,924749,439172,,,1363921,1363921,9,0,1,44316943.5878745,96115650.8644452,16316072.0,18820439.5968973,0.40585426071014,0,14.56
3271,HARLANDALE,BEXAR,SAN,BORDEN,7,23,1986,0.1655,0.1645,,,924749,439172,,,1363921,,9,0,0,44316943.5878745,96115650.8644452,12259771.4908155,14843406.5703431,0.364861188685188,0,14.56
3272,HARLANDALE,BEXAR,SAN,FOREMOST,7,23,1986,0.18,0.17,,,924749,439172,,,1363921,,9,0,0,44316943.5878745,96115650.8644452,8379044.44526378,14571456.9513027,0.113951973639772,0,14.56
3273,HARLANDALE,BEXAR,SAN,OAK FARMS,7,23,1986,0.176,0.171,,,924749,439172,,,1363921,,9,0,0,44316943.5878745,96115650.8644452,3855018.36147122,34259343.9798566,-0.348554786321095,0,14.56
3274,HARLANDALE,BEXAR,SAN,SCHEPPS,7,23,1986,0.13,0.128,,,924749,439172,,,1363921,,9,0,0,44316943.5878745,96115650.8644452,9300920.91962015,24459260.8526589,-0.0808176353415,0,14.56
3275,HARLANDALE,BEXAR,SAN,VANDERVOORT,7,23,1986,0.19,0.18,,,924749,439172,,,1363921,,9,0,0,44316943.5878745,96115650.8644452,8923237.21607158,10802340.4761135,0.364967286626651,0,14.56
3276,HARLANDALE,BEXAR,SAN,SCHEPPS,7,21,1987,0.1295,0.13,0.145,,1090000,100000,300000,,1490000,1490000,9,0,1,27630100.3848669,101379288.42028,22381531.8318881,24459260.8526589,0.642511617421686,0,15.04
3277,HARLANDALE,BEXAR,SAN,BORDEN,7,21,1987,0.1325,0.13,0.1425,,1090000,100000,300000,,1490000,,9,1,0,27630100.3848669,101379288.42028,11559605.2407097,14843406.5703431,0.506228505475965,0,15.04
3278,HARLANDALE,BEXAR,SAN,BORDEN,7,21,1987,0.1494,0.1436,0.1564,,1090000,100000,300000,,1490000,,9,0,0,27630100.3848669,101379288.42028,11559605.2407097,14843406.5703431,0.506228505475965,0,15.04
3279,HARLANDALE,BEXAR,SAN,OAK FARMS,7,21,1987,0.129,0.128,0.142,,1090000,100000,300000,,1490000,,9,0,0,27630100.3848669,101379288.42028,11247762.1430695,34259343.9798566,0.055770379799326,0,15.04
3280,HARLANDALE,BEXAR,SAN,PRESTON,7,21,1987,0.15,0.155,0.145,,1090000,100000,300000,,1490000,,9,0,0,27630100.3848669,101379288.42028,11495029.668742,18820439.5968973,0.338231842008277,0,15.04
3281,HARLANDALE,BEXAR,SAN,SCHEPPS,7,21,1987,0.1275,0.125,0.1425,,1090000,100000,300000,,1490000,,9,1,0,27630100.3848669,101379288.42028,22381531.8318881,24459260.8526589,0.642511617421686,0,15.04
3282,HARLANDALE,BEXAR,SAN,VANDERVOORT,7,21,1987,0.1875,0.1775,0.1875,,1090000,100000,300000,,1490000,,9,1,0,27630100.3848669,101379288.42028,7407099.37770092,10802340.4761135,0.413152072265946,0,15.04
3283,HARLANDALE,BEXAR,SAN,OAK FARMS,7,10,1988,0.109,0.105,0.122,,1400000,350000,300000,,2050000,2050000,9,0,1,31151504.5559272,109470332.68921,13599933.3107873,34259343.9798566,0.112404319981771,0,14.56
3284,HARLANDALE,BEXAR,SAN,BORDEN,7,10,1988,0.1085,0.105,0.116,,1400000,350000,300000,,2050000,,9,1,0,31151504.5559272,109470332.68921,13016083.3972119,14843406.5703431,0.592327550127655,0,14.56
3285,HARLANDALE,BEXAR,SAN,PRESTON,7,10,1988,0.145,0.129,0.1425,,1400000,350000,300000,,2050000,,9,0,0,31151504.5559272,109470332.68921,18512439.5968973,18820439.5968973,0.699069089003551,0,14.56
3286,HARLANDALE,BEXAR,SAN,SCHEPPS,7,10,1988,0.1205,0.1165,0.1275,,1400000,350000,300000,,2050000,,9,1,0,31151504.5559272,109470332.68921,19255195.5848855,24459260.8526589,0.502669658275722,0,14.56
3287,HARLANDALE,BEXAR,SAN,SCHEPPS,7,10,1988,0.1209,0.117,0.128,,1400000,350000,300000,,2050000,,9,0,0,31151504.5559272,109470332.68921,19255195.5848855,24459260.8526589,0.502669658275722,0,14.56
3288,HARLANDALE,BEXAR,SAN,SCHEPPS,7,18,1989,0.12,0.112,0.135,,1642752,254949,327835,,2225536,2225536,9,0,1,20263952.3471971,108104445.363237,18270184.2117774,24459260.8526589,0.559515962757628,0,15.64
3289,HARLANDALE,BEXAR,SAN,BORDEN,7,18,1989,0.1395,0.1315,0.1455,,1642752,254949,327835,,2225536,,9,0,0,20263952.3471971,108104445.363237,10191908.6315118,14843406.5703431,0.499180768054264,0,15.64
3290,HARLANDALE,BEXAR,SAN,OAK FARMS,7,18,1989,0.1219,0.1199,0.1365,,1642752,254949,327835,,2225536,,9,1,0,20263952.3471971,108104445.363237,22399099.2622608,34259343.9798566,0.466362019190404,0,15.64
3291,HARLANDALE,BEXAR,SAN,OAK FARMS,7,18,1989,0.1369,0.1349,0.1515,,1642752,254949,327835,,2225536,,9,0,0,20263952.3471971,108104445.363237,22399099.2622608,34259343.9798566,0.466362019190404,0,15.64
3292,HARLANDALE,BEXAR,SAN,PRESTON,7,18,1989,0.1392,0.1322,0.1426,,1642752,254949,327835,,2225536,,9,0,0,20263952.3471971,108104445.363237,18034611.5620904,18820439.5968973,0.770798121866833,0,15.64
3293,HARLANDALE,BEXAR,SAN,SCHEPPS,6,11,1990,0.1399,0.1319,0.1415,,1642752,254949,327835,,2225536,2225536,9,1,1,52771131.1660148,104099327.274789,20298049.2191517,24459260.8526589,0.322941165525155,0,16.6733333333
3294,HARLANDALE,BEXAR,SAN,BORDEN,6,11,1990,0.146,0.142,0.1515,,1642752,254949,327835,,2225536,,9,1,0,52771131.1660148,104099327.274789,10349466.913334,14843406.5703431,0.190312807731872,0,16.6733333333
3295,HARLANDALE,BEXAR,SAN,DAIRY RICH,6,11,1990,0.162,0.153,0.168,,1642752,254949,327835,,2225536,,9,1,0,52771131.1660148,104099327.274789,6435000,6435000,0.49306943140261,0,16.6733333333
3296,HARLANDALE,BEXAR,SAN,OAK FARMS,6,11,1990,0.1449,0.1369,0.1449,,1642752,254949,327835,,2225536,,9,1,0,52771131.1660148,104099327.274789,16907905.0,34259343.9798566,-0.0134037512146255,0,16.6733333333
3297,HARLANDALE,BEXAR,SAN,OAK FARMS,6,11,1990,0.1549,0.1469,0.1549,,1642752,254949,327835,,2225536,,9,0,0,52771131.1660148,104099327.274789,16907905.0,34259343.9798566,-0.0134037512146255,0,16.6733333333
3298,HARLANDALE,BEXAR,SAN,PRESTON,6,11,1990,0.169,0.157,0.172,,1642752,254949,327835,,2225536,,9,1,0,52771131.1660148,104099327.274789,12339176.9588803,18820439.5968973,0.148695826065275,0,16.6733333333
3299,HARLANDALE,BEXAR,SAN,SCHEPPS,6,11,1990,0.1449,0.1369,0.1465,,1642752,254949,327835,,2225536,,9,0,0,52771131.1660148,104099327.274789,20298049.2191517,24459260.8526589,0.322941165525155,0,16.6733333333
3300,HARLANDALE,BEXAR,SAN,SCHEPPS,5,28,1991,0.1395,0.137,0.148,,1464487,225234,54872,,1744593,1744593,9,1,1,54898069.6016066,76931068.1288262,6252304.5,24459260.8526589,-0.457979617315809,0,14.4
3301,HARLANDALE,BEXAR,SAN,BORDEN,5,28,1991,0.1433,0.1394,0.1502,,1464487,225234,54872,,1744593,,9,1,0,54898069.6016066,76931068.1288262,10301398.111573,14843406.5703431,-0.0195957897949737,0,14.4
3302,HARLANDALE,BEXAR,SAN,OAK FARMS,5,28,1991,0.1599,0.1519,0.1599,,1464487,225234,54872,,1744593,,9,1,0,54898069.6016066,76931068.1288262,22056365.8028877,34259343.9798566,-0.0697949297606594,0,14.4
3303,HARLANDALE,BEXAR,SAN,OAK FARMS,5,28,1991,0.1699,0.1619,0.1699,,1464487,225234,54872,,1744593,,9,0,0,54898069.6016066,76931068.1288262,22056365.8028877,34259343.9798566,-0.0697949297606594,0,14.4
3304,HARLANDALE,BEXAR,SAN,PRESTON,5,28,1991,0.185,0.18,0.185,,1464487,225234,54872,,1744593,,9,1,0,54898069.6016066,76931068.1288262,4199097.32195967,18820439.5968973,-0.490487103385302,0,14.4
3305,HARLANDALE,BEXAR,SAN,PRESTON,5,28,1991,0.195,0.19,0.195,,1464487,225234,54872,,1744593,,9,0,0,54898069.6016066,76931068.1288262,4199097.32195967,18820439.5968973,-0.490487103385302,0,14.4
3306,HARLANDALE,BEXAR,SAN,SCHEPPS,5,28,1991,0.1595,0.157,0.168,,1464487,225234,54872,,1744593,,9,0,0,54898069.6016066,76931068.1288262,6252304.5,24459260.8526589,-0.457979617315809,0,14.4
3307,JUDSON,BEXAR,SAN,OAK FARMS,5,24,1982,0.17,0.16,0.17,0.18,275000,100000,175000,600000,1150000,1150000,9,0,1,84161444.1998207,84946678.9341424,1161000,34259343.9798566,-0.956867580725925,0,15.22
3308,JUDSON,BEXAR,SAN,BORDEN,5,24,1982,0.1795,0.1675,0.178,0.188,275000,100000,175000,600000,1150000,,9,0,0,84161444.1998207,84946678.9341424,687529.81576819,14843406.5703431,-0.944437275807864,0,15.22
3309,JUDSON,BEXAR,SAN,KNOWLTON,5,24,1982,0.172,0.159,0.169,0.182,275000,100000,175000,600000,1150000,,9,0,0,84161444.1998207,84946678.9341424,0,2348410.0,-0.990756145570676,0,15.22
3310,JUDSON,BEXAR,SAN,SCHEPPS,5,24,1982,0.18,0.17,0.18,0.19,275000,100000,175000,600000,1150000,,9,0,0,84161444.1998207,84946678.9341424,0,24459260.8526589,-0.990756145570676,0,15.22
3311,JUDSON,BEXAR,SAN,OAK FARMS,5,23,1983,0.175,0.165,0.175,0.185,200000,30000,120000,400000,750000,750000,9,0,1,73143021.212781,74331231.1668181,6121257,34259343.9798566,-0.805340573855357,0,15.28
3312,JUDSON,BEXAR,SAN,BORDEN,5,23,1983,0.1795,0.1695,0.178,0.188,200000,30000,120000,400000,750000,,9,0,0,73143021.212781,74331231.1668181,1410430,14843406.5703431,-0.888994020123679,0,15.28
3313,JUDSON,BEXAR,SAN,PRESTON,5,23,1983,0.1865,0.1745,0.183,0.1925,200000,30000,120000,400000,750000,,9,0,0,73143021.212781,74331231.1668181,6879770,18820439.5968973,-0.618466876048,0,15.28
3314,JUDSON,BEXAR,SAN,SCHEPPS,5,23,1983,0.18,0.17,0.18,0.19,200000,30000,120000,400000,750000,,9,0,0,73143021.212781,74331231.1668181,2101623,24459260.8526589,-0.898091254685031,0,15.28
3315,JUDSON,BEXAR,SAN,FOREMOST,5,14,1984,0.165,0.16,0.17,0.175,286479.790200902,77233.5080413019,92580.113946481,293706.587811315,750000,,9,0,1,83999760.7246616,86135755.5117197,6658349.52716985,14571456.9513027,-0.518257330439945,0,14.98
3316,JUDSON,BEXAR,SAN,BORDEN,5,14,1984,0.179,0.169,0.178,0.188,286479.790200902,77233.5080413019,92580.113946481,293706.587811315,750000,,9,0,0,83999760.7246616,86135755.5117197,776271.440964766,14843406.5703431,-0.922904605008227,0,14.98
3317,JUDSON,BEXAR,SAN,OAK FARMS,5,14,1984,0.1745,0.1645,0.1745,0.1845,286479.790200902,77233.5080413019,92580.113946481,293706.587811315,750000,,9,0,0,83999760.7246616,86135755.5117197,2412789.0,34259343.9798566,-0.904774815829704,0,14.98
3318,JUDSON,BEXAR,SAN,PRESTON,5,14,1984,0.1815,0.1745,0.1815,0.1915,286479.790200902,77233.5080413019,92580.113946481,293706.587811315,750000,,9,0,0,83999760.7246616,86135755.5117197,3075000,18820439.5968973,-0.811815802005106,0,14.98
3319,JUDSON,BEXAR,SAN,SCHEPPS,5,14,1984,0.1799,0.1699,0.1799,0.1899,286479.790200902,77233.5080413019,92580.113946481,293706.587811315,750000,,9,0,0,83999760.7246616,86135755.5117197,5221127.66666667,24459260.8526589,-0.761739794845085,0,14.98
3320,JUDSON,BEXAR,SAN,OAK FARMS,6,4,1985,0.164,0.159,0.169,0.174,325000,400000,120000,400000,1245000,1245000,9,0,1,59536009.3501284,93054269.8529648,11537396.1765295,34259343.9798566,-0.303032384059648,0,14.46
3321,JUDSON,BEXAR,SAN,BORDEN,6,4,1985,0.1795,0.1695,0.179,0.1895,325000,400000,120000,400000,1245000,,9,0,0,59536009.3501284,93054269.8529648,4502217.80487806,14843406.5703431,-0.336484468683746,0,14.46
3322,JUDSON,BEXAR,SAN,FOREMOST,6,4,1985,0.173,0.165,0.175,0.183,325000,400000,120000,400000,1245000,,9,0,0,59536009.3501284,93054269.8529648,11237484.301552,14571456.9513027,0.131399610023309,0,14.46
3323,JUDSON,BEXAR,SAN,PRESTON,6,4,1985,0.179,0.168,0.179,0.189,325000,400000,120000,400000,1245000,,9,0,0,59536009.3501284,93054269.8529648,3301000.0,18820439.5968973,-0.464404375644282,0,14.46
3324,JUDSON,BEXAR,SAN,SCHEPPS,6,4,1985,0.177,0.167,0.177,0.187,325000,400000,120000,400000,1245000,,9,0,0,59536009.3501284,93054269.8529648,11417195.5542433,24459260.8526589,-0.173014630071921,0,14.46
3325,JUDSON,BEXAR,SAN,FOREMOST,6,3,1986,0.17,0.16,0.175,0.185,440000,50000,120000,400000,1010000,1010000,9,0,1,62357529.473772,96115650.8644452,7107981.44526378,14571456.9513027,-0.160974322337909,0,14.56
3326,JUDSON,BEXAR,SAN,BORDEN,6,3,1986,0.178,0.185,0.179,0.189,440000,50000,120000,400000,1010000,,9,0,0,62357529.473772,96115650.8644452,7806482.51789783,14843406.5703431,-0.122853451365656,0,14.56
3327,JUDSON,BEXAR,SAN,OAK FARMS,6,3,1986,0.1755,0.1705,0.1805,0.1869,440000,50000,120000,400000,1010000,,9,0,0,62357529.473772,96115650.8644452,3700018.36147122,34259343.9798566,-0.540775751601126,0,14.56
3328,JUDSON,BEXAR,SAN,PRESTON,6,3,1986,0.19,0.18,0.19,0.195,440000,50000,120000,400000,1010000,,9,0,0,62357529.473772,96115650.8644452,3369769.0,18820439.5968973,-0.469727652208226,0,14.56
3329,JUDSON,BEXAR,SAN,SCHEPPS,6,3,1986,0.195,0.185,0.19,0.2,440000,50000,120000,400000,1010000,,9,0,0,62357529.473772,96115650.8644452,7909195.55424326,24459260.8526589,-0.325414018583691,0,14.56
3330,JUDSON,BEXAR,SAN,VANDERVOORT,6,3,1986,0.189,0.179,0.189,0.199,440000,50000,120000,400000,1010000,,9,0,0,62357529.473772,96115650.8644452,3358089.09544388,10802340.4761135,-0.337909213156249,0,14.56
3331,JUDSON,BEXAR,SAN,SCHEPPS,5,26,1987,0.164,0.16,0.1605,0.1685,500000,75000,120000,400000,1095000,1095000,9,0,1,96599746.2449685,101379288.42028,11857331.3490957,24459260.8526589,-0.468076036737732,0,15.04
3332,JUDSON,BEXAR,SAN,BORDEN,5,26,1987,0.1693,0.1718,0.1645,0.1823,500000,75000,120000,400000,1095000,,9,0,0,96599746.2449685,101379288.42028,5736484.01438034,14843406.5703431,-0.566388034038268,0,15.04
3333,JUDSON,BEXAR,SAN,OAK FARMS,5,26,1987,0.19,0.19,0.1905,0.2,500000,75000,120000,400000,1095000,,9,0,0,96599746.2449685,101379288.42028,6666391.54487477,34259343.9798566,-0.75826876308247,0,15.04
