SYSTEM,COUNTY,YEAR,LETDATE,MRKTCODE,EST,VENDOR,WIN,ZONE,OPT,CASES,POPUL,ESC,QUANTITY,QCODE,LFC,LFW,WW,WC,SKM,SIGNTURE,REVISED,COMMENTS,QLFC,QLFW,QWW,QWC,QSKM,NUMWIN,ADJPOP,SYSNUM,ADA,MEALS,DSTFLAG,MILES,MINUTES,FMOZONE,CALL,KEYS,COOLER,DEL,NUMSCHL,ESTQTY,IQFLG
TEMPLE,BELL,88,6/20/1928,WACO,,OAK FARMS,,,,,8052,F,,,0.124,0.12,0.13,,,"GARLINGTON, D (DUB)",,,516949.912282557,143226.618883131,221846.560643193,,,1,,014-909,15278,922499,,,,3,C,,,5,17,882023.09180888,
TEMPLE,BELL,88,6/20/1928,WACO,,PURE,,,,,8052,F,,,0.149,0.1475,0.1525,,,"WILLIAMS, M (MICKEY)",,,516949.912282557,143226.618883131,221846.560643193,,,1,,014-909,15278,922499,,,,3,C,,,5,17,882023.09180888,
TEMPLE,BELL,89,6/22/1929,WACO,,OAK FARMS,*,,,161,8052,E,,,0.1275,0.1249,0.131,,,,,,526870.119897027,145975.120742751,226103.769877293,,,1,8052,014-909,15244,940387,,,,3,C,,,5,17,898949.010517072,*
TEMPLE,BELL,89,6/22/1929,WACO,,BORDEN,,,,,8052,E,,,0.135,0.135,0.14,,,,,,526870.119897027,145975.120742751,226103.769877293,,,1,,014-909,15244,940387,,,,3,C,,,5,17,898949.010517072,
TEMPLE,BELL,89,6/22/1929,WACO,,PURE,,,,,8052,E,,,0.1475,0.144,0.148,,,,,,526870.119897027,145975.120742751,226103.769877293,,,1,,014-909,15244,940387,,,,3,C,,,5,17,898949.010517072,
TROY,BELL,80,7/8/1920,WACO,*,OAK FARMS,*,,,21,1035,F,,,,,0.155,0.165,,,,,,,46952.9711975197,42178.5682687877,,1,1035,,,91032,,,,3,C,,,,3,89131.5394663074,*
TROY,BELL,81,8/11/1921,WACO,*,OAK FARMS,*,,,21,1035,,,,,,0.14,0.1745,,,,,,,41968.7520852882,37701.1684210235,,1,1035,,,81274,,,,3,C,,,,3,79669.9205063117,*
TROY,BELL,81,8/11/1921,WACO,*,PURE,,,,,1035,,,,0.17,0.16,0.17,0.18,0.165,,,,,,41968.7520852882,37701.1684210235,,1,,,,81274,,,,3,C,,,,3,79669.9205063117,
TROY,BELL,82,7/13/1922,WACO,*,OAK FARMS,*,,,21,1035,,,,,0.14,0.14,0.1455,,,,,,24564.3003259924,38048.1336808944,34179.2172684556,,1,1035,,,98940,,,,3,C,,,,3,96791.6512753425,*
TROY,BELL,82,7/13/1922,WACO,*,PURE,,,,,1035,,,,,,0.175,0.185,,,,,,24564.3003259924,38048.1336808944,34179.2172684556,,1,,,,98940,,,,3,C,,,,3,96791.6512753425,
TROY,BELL,82,7/13/1922,WACO,*,SUPERIOR,,,,,1035,,,,,,0.149,0.159,,,,,,24564.3003259924,38048.1336808944,34179.2172684556,,1,,,,98940,,,,3,C,,,,3,96791.6512753425,
TROY,BELL,83,7/12/1923,WACO,*,OAK FARMS,*,,,21,1035,F,,,,0.145,0.145,0.15,,,,,,26529.8083340521,41092.5481542997,36914.0611011244,,1,1035,,,106942,,,,3,C,,,,3,104536.417589476,*
TROY,BELL,83,7/12/1923,WACO,*,PURE,,,,,1035,F,,,,0.175,0.18,0.19,,,,,,26529.8083340521,41092.5481542997,36914.0611011244,,1,,,,106942,,,,3,C,,,,3,104536.417589476,
TROY,BELL,83,7/12/1923,WACO,*,SUPERIOR,,,,,1035,F,,,,,0.14,0.144,,,,,,26529.8083340521,41092.5481542997,36914.0611011244,,1,,,,106942,,,,3,C,,,,3,104536.417589476,
TROY,BELL,84,8/7/1924,WACO,*,OAK FARMS,*,,,21,1035,,,,,0.15,0.15,0.155,,,,,,27628.323905142,42794.0607862368,38442.5557815666,,1,1035,,,111417,,,,3,C,,,,3,108864.940472945,*
TROY,BELL,84,8/7/1924,WACO,*,PURE,,,,,1035,,,,,0.175,0.18,0.19,,,,,,27628.323905142,42794.0607862368,38442.5557815666,,1,,,,111417,,,,3,C,,,,3,108864.940472945,
TROY,BELL,85,7/16/1925,WACO,*,SUPERIOR,*,,,21,1035,F,,,0.14,0.14,0.146,,,,,,71153.4777972158,19713.848101208,30535.171690843,,,1,1035,014-910,1896,124389,,,,3,C,,,,3,121402.497589267,*
TROY,BELL,85,7/16/1925,WACO,*,OAK FARMS,,,,,1035,F,,,,0.15,0.15,0.155,,,,,71153.4777972158,19713.848101208,30535.171690843,,,1,,014-910,1896,124389,,,,3,C,,,,3,121402.497589267,
TROY,BELL,85,7/16/1925,WACO,*,PURE,,,,,1035,F,,,,0.175,0.18,0.19,,,,,71153.4777972158,19713.848101208,30535.171690843,,,1,,014-910,1896,124389,,,,3,C,,,,3,121402.497589267,
TROY,BELL,86,7/15/1926,WACO,*,SUPERIOR,*,,,21,1035,F,,,0.145,0.14,0.145,,,,,,73233.2102627042,20290.0606938326,31427.6788439817,,,1,1035,014-910,1902,128063,,,,3,C,,,,3,124950.949800519,*
TROY,BELL,86,7/15/1926,WACO,*,PURE,,,,,1035,F,,,,0.175,0.18,0.19,,,,,73233.2102627042,20290.0606938326,31427.6788439817,,,1,,014-910,1902,128063,,,,3,C,,,,3,124950.949800519,
TROY,BELL,87,7/13/1927,WACO,,SUPERIOR,*,,,21,1035,F,,,0.14,0.13,0.143,,,"ADAMSON, M J",,,80959.3259414921,22430.6654206748,34743.3041100785,,,1,1035,014-910,2040,141721,,,,3,C,,,,3,138133.295472245,*
TROY,BELL,87,7/13/1927,WACO,,PURE,,,,,1035,F,,,,0.175,0.18,0.19,,"WILLIAMS, M (MICKEY)",,,80959.3259414921,22430.6654206748,34743.3041100785,,,1,,014-910,2040,141721,,,,3,C,,,,3,138133.295472245,
TROY,BELL,88,7/19/1928,WACO,*,OAK FARMS,*,,,21,1035,F,,,0.13,0.12,0.13,0.135,,"GARLINGTON, D (DUB)",,,64320.6257451079,17820.7318175995,27602.8862002608,24796.0925649531,,1,1035,014-910,2006,137997,,,,3,C,,Y,,3,134540.336327921,*
TROY,BELL,88,7/19/1928,WACO,*,PURE,,,,,1035,F,,,0.1468,0.1428,0.1468,0.149,,"WILLIAMS, M (MICKEY)",,,64320.6257451079,17820.7318175995,27602.8862002608,24796.0925649531,,1,,014-910,2006,137997,,,,3,C,,Y,,3,134540.336327921,
TROY,BELL,88,7/19/1928,WACO,*,SUPERIOR,,,,,1035,F,,,0.139,0.126,0.139,0.13,,"ADAMSON, M J",,,64320.6257451079,17820.7318175995,27602.8862002608,24796.0925649531,,1,,014-910,2006,137997,,,,3,C,,Y,,3,134540.336327921,
TROY,BELL,89,8/15/1929,WACO,*,OAK FARMS,*,,,21,1035,,,,0.1318,0.125,0.131,0.139,,"BOYLE, P (PAT)",,,61971.6078505693,17169.9107559512,26594.8165045107,23890.5282226451,,1,1035,014-910,2020,132906,,,,3,C,,,,3,129626.863333676,*
TROY,BELL,89,8/15/1929,WACO,*,BORDEN,,,,,1035,,,,0.135,0.135,0.135,0.14,,"GLOCKZIN, B (BEN)",,,61971.6078505693,17169.9107559512,26594.8165045107,23890.5282226451,,1,,014-910,2020,132906,,,,3,C,,,,3,129626.863333676,
TROY,BELL,89,8/15/1929,WACO,*,PURE,,,,,1035,,,,0.147,0.1425,0.147,0.149,,"WILLIAMS, M (MICKEY)",,,61971.6078505693,17169.9107559512,26594.8165045107,23890.5282226451,,1,,014-910,2020,132906,,,,3,C,,,,3,129626.863333676,
TROY,BELL,90,8/14/1930,WACO,*,OAK FARMS,*,,,21,1035,E,,,0.144,0.141,0.145,0.151,,"BOYLE, P (PAT)",,,64855.2697964193,17968.8607909409,27832.3261152964,25002.2019308376,,1,1035,014-910,,139156,,,,3,C,,,,3,135658.658633494,*
TROY,BELL,90,8/14/1930,WACO,*,BORDEN,,,,,1035,E,,,0.148,0.148,0.148,0.153,,"GLOCKZIN, B (BEN)",,,64855.2697964193,17968.8607909409,27832.3261152964,25002.2019308376,,1,,014-910,,139156,,,,3,C,,,,3,135658.658633494,
TROY,BELL,90,8/14/1930,WACO,*,OAK FARMS,,,,,1035,F,,,0.155,0.151,0.156,0.162,,"BOYLE, P (PAT)",,,64855.2697964193,17968.8607909409,27832.3261152964,25002.2019308376,,1,,014-910,,139156,,,,3,C,,,,3,135658.658633494,
TROY,BELL,90,8/14/1930,WACO,*,PURE,,,,,1035,E,,,0.169,0.162,0.169,0.179,,"GOODMAN, B (BOB)",,,64855.2697964193,17968.8607909409,27832.3261152964,25002.2019308376,,1,,014-910,,139156,,,,3,C,,,,3,135658.658633494,
TROY,BELL,90,8/14/1930,WACO,*,PURE,,,,,1035,F,,,0.175,0.169,0.175,0.185,,"GOODMAN, B (BOB)",,,64855.2697964193,17968.8607909409,27832.3261152964,25002.2019308376,,1,,014-910,,139156,,,,3,C,,,,3,135658.658633494,
EVANT,CORYELL,82,8/8/1922,WACO,,BORDEN,*,,,5,262,,,,,,0.165,0.175,,,,,,,18500.5858236237,16619.357673695,,1,262,,,35524,,,,3,F,,,,3,35119.9434973187,*
EVANT,CORYELL,83,8/7/1923,WACO,,BORDEN,*,,,5,262,,,,,,0.16,0.175,,"SCHREIBER, B",,,,,19852.6150882427,17833.906128983,,1,262,,,38148,,,,3,F,,,,3,37686.5212172257,*
EVANT,CORYELL,83,8/7/1923,WACO,,PURE,,,,,262,F,,,,0.155,0.159,0.169,,"WILLIAMS, M (MICKEY)",,,,,19852.6150882427,17833.906128983,,1,,,,38148,,,,3,F,,,,3,37686.5212172257,
EVANT,CORYELL,84,8/11/1924,WACO,,BORDEN,*,,,5,262,,,,0.176,0.166,0.17,,,"SCHREIBER, B",,,21911.3961440707,6070.7915992619,9403.1699357281,,,1,262,,,37840,,,,3,F,,,,3,37385.3576790606,*
EVANT,CORYELL,84,8/11/1924,WACO,,PURE,,,,,262,F,,,,0.165,0.1725,0.1825,,"WILLIAMS, M (MICKEY)",,,21911.3961440707,6070.7915992619,9403.1699357281,,,1,,,,37840,,,,3,F,,,,3,37385.3576790606,
EVANT,CORYELL,85,8/11/1925,WACO,,BORDEN,*,,,5,262,,,,0.176,0.166,0.17,,,"SCHREIBER, B",,,24401.8644322686,6760.8030372739,10471.9423854382,,,1,262,050-901,434,42188,,,,3,F,,,,3,41634.6098549807,*
EVANT,CORYELL,85,8/11/1925,WACO,,PURE,,,,,262,F,,,,0.165,0.1725,0.1825,,"WILLIAMS, M (MICKEY)",,,24401.8644322686,6760.8030372739,10471.9423854382,,,1,,050-901,434,42188,,,,3,F,,,,3,41634.6098549807,
EVANT,CORYELL,86,8/10/1926,WACO,,BORDEN,*,,,5,262,,,,0.1675,0.165,0.1675,,,"SCHREIBER, B",,,23492.0300417731,6508.7234829532,10081.4913465839,,,1,262,050-901,460,40599,,,,3,F,,,,3,40082.2448713103,*
EVANT,CORYELL,86,8/10/1926,WACO,,PURE,,,,,262,F,,,,0.165,0.1725,0.1825,,"WILLIAMS, M (MICKEY)",,,23492.0300417731,6508.7234829532,10081.4913465839,,,1,,050-901,460,40599,,,,3,F,,,,3,40082.2448713103,
EVANT,CORYELL,87,8/9/1927,WACO,,BORDEN,*,,,5,262,,,,0.16,0.155,0.16,0.17,0.155,"SCHREIBER, B",,,20039.0255540514,5552.0308788653,8599.6511309542,7725.1974276309,,1,262,050-901,510,42476,,,,3,F,,,,3,41915.9049915018,*
EVANT,CORYELL,87,8/9/1927,WACO,,PURE,,,,,262,F,,,,0.165,0.1725,0.1825,,"WILLIAMS, M (MICKEY)",,,20039.0255540514,5552.0308788653,8599.6511309542,7725.1974276309,,1,,050-901,510,42476,,,,3,F,,,,3,41915.9049915018,
EVANT,CORYELL,88,8/7/1928,WACO,,BORDEN,*,,,5,262,,,,,0.155,0.16,0.17,0.155,"SCHREIBER, B",,,,10906.2958269672,16892.978675592,15175.2197179222,,1,262,050-901,500,43560,,,,3,F,,,,3,42974.4942204814,*
EVANT,CORYELL,88,8/7/1928,WACO,,PURE,,,,,262,F,,,,0.165,0.1725,0.1825,,"WILLIAMS, M (MICKEY)",,,,10906.2958269672,16892.978675592,15175.2197179222,,1,,050-901,500,43560,,,,3,F,,,,3,42974.4942204814,
EVANT,CORYELL,89,8/13/1929,WACO,,PURE,*,,,5,262,,,,0.1475,0.144,0.1475,,,"WILLIAMS, M (MICKEY)",,,22499.8992658768,6233.8428162865,9655.7232110038,,,1,262,050-901,480,38867,,,,3,C,,,,3,38389.4652931671,*
EVANT,CORYELL,89,8/13/1929,WACO,,BORDEN,,,,,262,,,,0.15,0.145,0.15,0.155,,"GLOCKZIN, B (BEN)",,,22499.8992658768,6233.8428162865,9655.7232110038,,,1,,050-901,480,38867,,,,3,C,,,,3,38389.4652931671,
EVANT,CORYELL,90,8/12/1930,WACO,,BORDEN,*,,,5,262,E,,,0.148,0.148,0.148,0.154,,"GLOCKZIN, B (BEN)",,,17658.0190881576,4892.3470341711,7577.8536941475,6807.3012467073,,1,262,050-901,,37380,,,,3,C,,,,3,36935.5210631835,*
EVANT,CORYELL,90,8/12/1930,WACO,,PURE,,,,,262,,,,0.157,0.152,0.159,0.164,,"GOODMAN, B (BOB)",,,17658.0190881576,4892.3470341711,7577.8536941475,6807.3012467073,,1,,050-901,,37380,,,,3,C,,,,3,36935.5210631835,
OGLESBY,CORYELL,88,7/28/1928,WACO,,PURE,*,,,4,179,F,,,0.18,0.17,0.175,0.185,0.16,"WILLIAMS, M (MICKEY)",,,11262.7399347975,3120.4651009581,4833.3505018333,4341.8722800512,,1,179,050-904,340,23731,,,,3,Q,,,,1,23558.4278176401,*
OGLESBY,CORYELL,89,7/11/1929,WACO,,PURE,*,,,4,179,F,,,0.18,0.17,0.175,0.185,0.16,"WILLIAMS, M (MICKEY)",,,9948.5500066259,2756.3544288986,4269.3722349457,3835.2420237473,,1,179,050-904,318,20935,,,,3,Q,,,,1,20809.5186942175,*
OGLESBY,CORYELL,90,7/31/1930,WACO,,PURE,*,,,4,179,F,,,0.185,0.185,0.175,0.185,,"WILLIAMS, M (MICKEY)",,,10430.5229511591,2889.8902968782,4476.2085986384,4021.0462756184,,1,179,050-904,,21960,,,,3,Q,,,,1,21817.6681222941,*
CHILTON,FALLS,80,7/22/1920,WACO,*,PURE,*,,,7,353,F,,,,0.155,0.165,0.175,0.15,"GRIFFIN, D (DON)",,,,16761.292240074,25961.8991524893,23321.9689374736,,1,353,,,67244,,,,3,F,,,,1,66045.1603300369,*
CHILTON,FALLS,80,7/22/1920,WACO,*,BORDEN,,,,,353,F,,,,0.16,0.165,0.185,0.16,"GLOCKZIN, B (BEN)",,,,16761.292240074,25961.8991524893,23321.9689374736,,1,,,,67244,,,,3,F,,,,1,66045.1603300369,
CHILTON,FALLS,80,7/22/1920,WACO,*,PURE,,,,,353,E,,,,0.1525,0.1625,0.1725,0.1475,"GRIFFIN, D (DON)",,,,16761.292240074,25961.8991524893,23321.9689374736,,1,,,,67244,,,,3,F,,,,1,66045.1603300369,
CHILTON,FALLS,81,7/20/1921,WACO,*,BORDEN,*,,,7,353,F,,,0.155,0.145,0.15,0.165,0.145,"GLOCKZIN, B (BEN)",,,29005.4297937676,8036.2710968846,12447.5402487501,11181.8147557001,,1,353,,,61718,,,,3,F,,,,1,60671.0558951023,*
CHILTON,FALLS,81,7/20/1921,WACO,*,PURE,,,,,353,F,,,,0.15,0.16,0.17,0.14,"GRIFFIN, D (DON)",,,29005.4297937676,8036.2710968846,12447.5402487501,11181.8147557001,,1,,,,61718,,,,3,F,,,,1,60671.0558951023,
CHILTON,FALLS,82,7/26/1922,WACO,*,BORDEN,*,,,7,353,,,,0.17,0.16,0.165,0.175,0.16,"GLOCKZIN, B (BEN)",,,29872.7889572876,8276.5824256936,12819.7632488849,11516.1883389257,,1,353,,,63583,,,,3,F,,,,1,62485.3229707918,*
CHILTON,FALLS,82,7/26/1922,WACO,*,PAYNE,,,,,353,E,,,0.145,0.145,0.155,0.175,0.126,"HAMITH, BILLY",,,29872.7889572876,8276.5824256936,12819.7632488849,11516.1883389257,,1,,,,63583,,,,3,F,,N,,1,62485.3229707918,
CHILTON,FALLS,82,7/26/1922,WACO,*,PURE,,,,,353,F,,,,0.165,0.175,0.185,0.15,"WILLIAMS, M (MICKEY)",,,29872.7889572876,8276.5824256936,12819.7632488849,11516.1883389257,,1,,,,63583,,,,3,F,,,,1,62485.3229707918,
CHILTON,FALLS,83,7/10/1923,WACO,*,BORDEN,*,,,7,353,F,,,0.17,0.16,0.165,0.175,0.16,"GLOCKZIN, B (BEN)",,,29534.2480870481,8182.7859803396,12674.4800678352,11385.6782473612,,1,353,,,62855,,,,3,F,,,,1,61777.1923825841,*
CHILTON,FALLS,83,7/10/1923,WACO,*,PURE,,,,,353,F,,,,0.1675,0.175,0.185,0.15,"WILLIAMS, M (MICKEY)",,,29534.2480870481,8182.7859803396,12674.4800678352,11385.6782473612,,1,,,,62855,,,,3,F,,,,1,61777.1923825841,
CHILTON,FALLS,84,7/15/1924,WACO,*,BORDEN,*,,,7,353,,,,,,,,,"GLOCKZIN, B (BEN)",,,,,,,,1,353,,,59191,,,,3,F,,,,1,58211.8956060571,*
CHILTON,FALLS,84,7/15/1924,WACO,*,PURE,,,,,353,F,,,,0.1675,0.175,,0.15,"WILLIAMS, M (MICKEY)",,,,,,,,1,,,,59191,,,,3,F,,,,1,58211.8956060571,
CHILTON,FALLS,85,7/14/1925,WACO,*,BORDEN,*,,,7,353,F,,,,0.16,0.165,,0.16,"GLOCKZIN, B (BEN)",,,,25481.1927208221,39468.3265602562,,,1,353,073-901,720,66117,,,,3,F,,,,1,64949.5192810784,*
CHILTON,FALLS,85,7/14/1925,WACO,*,OAK FARMS,,,,,353,F,,,,0.166,0.169,,0.16,"ANDERSON, D (DAVID)",,,,25481.1927208221,39468.3265602562,,,1,,073-901,720,66117,,,,3,F,,,,1,64949.5192810784,
CHILTON,FALLS,85,7/14/1925,WACO,*,PURE,,,,,353,,,,,0.1675,0.175,,0.15,"WILLIAMS, M (MICKEY)",,,,25481.1927208221,39468.3265602562,,,1,,073-901,720,66117,,,,3,F,,,,1,64949.5192810784,
CHILTON,FALLS,86,6/23/1926,WACO,*,BORDEN,*,,,7,353,,,,0.17,0.16,0.165,0.175,,"GLOCKZIN, B (BEN)",,,34277.7853915547,9497.0347954146,14710.1462151432,13214.3481137578,,1,353,073-901,720,73063,,,,3,F,,,,1,71699.3145158703,*
CHILTON,FALLS,86,6/23/1926,WACO,*,PURE,,,,,353,F,,,0.185,0.175,0.18,0.19,,"WILLIAMS, M (MICKEY)",,,34277.7853915547,9497.0347954146,14710.1462151432,13214.3481137578,,1,,073-901,720,73063,,,,3,F,,,,1,71699.3145158703,
CHILTON,FALLS,87,7/22/1927,WACO,*,BORDEN,*,,,7,353,,,,0.165,0.155,0.16,0.17,,"GLOCKZIN, B (BEN)",,,35237.8990478215,9763.0447694243,15122.1743583126,13584.4792624815,,1,353,073-901,732,75131,,,,3,F,,,,1,73707.5974380399,*
CHILTON,FALLS,87,7/22/1927,WACO,*,PURE,,,,,353,F,,,0.185,0.175,0.18,0.19,,"WILLIAMS, M (MICKEY)",,,35237.8990478215,9763.0447694243,15122.1743583126,13584.4792624815,,1,,073-901,732,75131,,,,3,F,,,,1,73707.5974380399,
CHILTON,FALLS,88,7/19/1928,WACO,*,BORDEN,X,,,7,353,,,,0.148,0.143,0.148,0.158,,"GLOCKZIN, B (BEN)",,,32183.4061703065,8916.7641591474,13811.3534774389,12406.948925168,,1,353,073-901,696,68554,,,,3,C,,,,1,67318.4727320607,*
CHILTON,FALLS,88,7/19/1928,WACO,*,PURE,,,,,353,F,,,0.175,0.175,0.18,0.185,,"WILLIAMS, M (MICKEY)",,,32183.4061703065,8916.7641591474,13811.3534774389,12406.948925168,,1,,073-901,696,68554,,,,3,C,,,,1,67318.4727320607,
CHILTON,FALLS,89,7/27/1929,WACO,*,BORDEN,*,,,7,353,,,,0.14,0.14,0.14,0.15,,"GLOCKZIN, B (BEN)",,,32104.8806606209,8895.0078091005,13777.6546338322,12376.676741334,,1,353,073-901,696,68385,,,,3,C,,,,1,67154.2198448876,*
CHILTON,FALLS,89,7/27/1929,WACO,*,PURE,,,,,353,F,,,0.165,0.159,0.149,0.169,,"WILLIAMS, M (MICKEY)",,,32104.8806606209,8895.0078091005,13777.6546338322,12376.676741334,,1,,073-901,696,68385,,,,3,C,,,,1,67154.2198448876,
CHILTON,FALLS,90,7/11/1930,WACO,*,PURE,*,,,7,353,F,,,0.169,0.164,0.169,0.179,,"GOODMAN, B (BOB)",,,33169.2216943769,9189.8951163259,14234.4114531681,12786.9883402646,,1,353,073-901,,70676,,,,3,C,,,,1,69380.5166041355,*
CHILTON,FALLS,90,7/11/1930,WACO,*,BORDEN,,,,,353,E,,,0.15,0.15,0.15,0.155,,"GLOCKZIN, B (BEN)",,,33169.2216943769,9189.8951163259,14234.4114531681,12786.9883402646,,1,,073-901,,70676,,,,3,C,,,,1,69380.5166041355,
CHILTON,FALLS,90,7/11/1930,WACO,*,PURE,,,,,353,E,,,0.162,0.154,0.162,0.172,,"GOODMAN, B (BOB)",,,33169.2216943769,9189.8951163259,14234.4114531681,12786.9883402646,,1,,073-901,,70676,,,,3,C,,,,1,69380.5166041355,
MARLIN,FALLS,84,7/4/1924,WACO,*,BORDEN,*,,,24,1809,F,,,0.17,0.16,0.1675,0.175,,"GLOCKZIN, B (BEN)",,,117940.487931742,32676.7002267272,50613.5913491281,45466.9590358212,,1,1809,,,254632,,,,3,F,,,3,5,246697.738543418,*
MARLIN,FALLS,86,6/29/1926,WACO,*,OAK FARMS,*,,,24,1809,F,,,,0.134,0.149,0.155,,,,,,70628.9553680648,109398.594705444,98274.4217800804,,1,1809,073-903,3670,287612,,,,3,C,,,3,5,278301.971853589,*
MARLIN,FALLS,87,7/26/1927,WACO,*,OAK FARMS,*,,,24,1809,F,,,0.1354,0.1274,0.1414,0.1498,,,,,132094.623838794,36598.2581591549,56687.7704818632,50923.4865503237,,1,1809,073-903,3516,285526,,,,3,C,,,3,5,276304.139030136,*
MARLIN,FALLS,88,7/4/1928,WACO,,OAK FARMS,*,,,24,1809,F,,,,0.13,0.14,0.145,,"GARLINGTON, D (DUB)",,,,71536.928873108,110804.972938902,99537.7927408253,,1,1809,073-903,3628,291348,,,,3,C,,,3,5,281879.694552835,*
MARLIN,FALLS,89,6/22/1929,WACO,*,BORDEN,*,,,24,1809,F,,,0.135,0.135,0.135,0.14,,"GLOCKZIN, B (BEN)",,,123440.748955102,34200.6076124005,52974.0018292932,47587.3516763889,,1,1809,073-903,3618,266633,,,,3,C,,,5,5,258202.710073184,*
MARLIN,FALLS,90,6/12/1930,WACO,*,PURE,*,,,24,1809,F,,,0.153,0.148,0.159,0.1685,,"GOODMAN, B (BOB)",,,129697.813536441,35934.1956889736,55659.1909048911,49999.4978697205,,1,1809,073-903,,280292,,,,3,C,,,5,5,271290.698000026,*
MARLIN,FALLS,90,6/12/1930,WACO,*,PURE,,,,,1809,E,,,0.1425,0.1395,0.148,0.1575,,"GOODMAN, B (BOB)",,,129697.813536441,35934.1956889736,55659.1909048911,49999.4978697205,,1,,073-903,,280292,,,,3,C,,,5,5,271290.698000026,
ROSEBUD,FALLS,80,7/2/1920,WACO,,SUPERIOR,X,,,18,892,F,,,,0.155,0.165,0.176,,"ADAMSON, M J",,,,35019.7241455882,54242.747730514,48727.0854194413,,1,892,,,141572,,,,3,F,,,,5,137989.557295544,*
ROSEBUD,FALLS,80,7/2/1920,WACO,,BORDEN,,,,,892,,,,,0.175,0.175,0.205,,"GLOCKZIN, B (BEN)",,,,35019.7241455882,54242.747730514,48727.0854194413,,1,,,,141572,,,,3,F,,,,5,137989.557295544,
ROSEBUD,FALLS,80,7/2/1920,WACO,,PURE,,,,,892,,,,,0.16,0.17,0.18,,,,,,35019.7241455882,54242.747730514,48727.0854194413,,1,,,,141572,,,,3,F,,,,5,137989.557295544,
ROSEBUD,FALLS,81,8/2/1921,WACO,,PURE,X,,,18,892,F,,,0.139,0.129,0.139,0.142,,"GRIFFIN, D (DON)",,,65255.6462603331,18079.7894628378,28004.1457430231,25156.5501161208,,1,892,,,140024,,,,3,C,,,,5,136496.131582315,*
ROSEBUD,FALLS,81,8/2/1921,WACO,,BORDEN,,,,,892,F,,,0.15,0.135,0.145,0.155,,"GLOCKZIN, B (BEN)",,,65255.6462603331,18079.7894628378,28004.1457430231,25156.5501161208,,1,,,,140024,,,,3,C,,,,5,136496.131582315,
ROSEBUD,FALLS,81,8/2/1921,WACO,,OAK FARMS,,,,,892,F,,,0.138,0.13,0.144,0.15,0.144,"WEIR, J (JOE)",,,65255.6462603331,18079.7894628378,28004.1457430231,25156.5501161208,,1,,,,140024,,,,3,C,,,,5,136496.131582315,
ROSEBUD,FALLS,81,8/2/1921,WACO,,SUPERIOR,,,,,892,F,,,,0.155,0.165,0.175,,"ADAMSON, M J",,,65255.6462603331,18079.7894628378,28004.1457430231,25156.5501161208,,1,,,,140024,,,,3,C,,,,5,136496.131582315,
ROSEBUD,FALLS,82,8/3/1922,WACO,,SUPERIOR,X,,,18,892,F,,,,0.149,0.159,0.169,,"ADAMSON, M J",,,,33765.0079871455,52299.2928999486,46981.2503815804,,1,892,,,136448,,,,3,F,,,,5,133045.551268674,*
ROSEBUD,FALLS,82,8/3/1922,WACO,,BORDEN,,,,,892,,,,,0.1625,0.1675,0.1775,,"GLOCKZIN, B (BEN)",,,,33765.0079871455,52299.2928999486,46981.2503815804,,1,,,,136448,,,,3,F,,,,5,133045.551268674,
ROSEBUD,FALLS,82,8/3/1922,WACO,,PURE,,,,,892,,,,,0.16,0.17,0.18,,"WILLIAMS, M (MICKEY)",,,,33765.0079871455,52299.2928999486,46981.2503815804,,1,,,,136448,,,,3,F,,,,5,133045.551268674,
ROSEBUD,FALLS,83,7/25/1923,WACO,,SUPERIOR,X,,,18,892,F,,,,0.139,0.149,0.159,,"ADAMSON, M J",,,,33299.8771150822,51578.842434659,46334.0587692186,,1,892,,,134549,,,,3,Q,,,,5,131212.77831896,*
ROSEBUD,FALLS,83,7/25/1923,WACO,,BORDEN,,,,,892,,,,0.165,0.1625,0.165,0.175,,"GLOCKZIN, B (BEN)",,,,33299.8771150822,51578.842434659,46334.0587692186,,1,,,,134549,,,,3,Q,,,,5,131212.77831896,
ROSEBUD,FALLS,83,7/25/1923,WACO,,PURE,,,,,892,,,,,0.145,0.15,0.16,,"WILLIAMS, M (MICKEY)",,,,33299.8771150822,51578.842434659,46334.0587692186,,1,,,,134549,,,,3,Q,,,,5,131212.77831896,
ROSEBUD,FALLS,84,7/17/1924,WACO,,SUPERIOR,X,,,18,892,F,,,0.149,0.137,0.149,0.159,,"ADAMSON, M J",,,62862.6896602543,17416.7947029586,26977.2199637887,24234.0470671827,,1,892,,,134837,,,,3,C,,,,5,131490.751394184,*
ROSEBUD,FALLS,84,7/17/1924,WACO,,BORDEN,,,,,892,,,,0.155,0.145,0.155,0.16,,"GLOCKZIN, B (BEN)",,,62862.6896602543,17416.7947029586,26977.2199637887,24234.0470671827,,1,,,,134837,,,,3,C,,,,5,131490.751394184,
ROSEBUD,FALLS,84,7/17/1924,WACO,,OAK FARMS,,,,,892,,,,0.17,0.165,0.1725,0.175,,,,,62862.6896602543,17416.7947029586,26977.2199637887,24234.0470671827,,1,,,,134837,,,,3,C,,,,5,131490.751394184,
ROSEBUD,FALLS,84,7/17/1924,WACO,,PURE,,,,,892,,,,0.17,0.165,0.17,0.1725,,"WILLIAMS, M (MICKEY)",,,62862.6896602543,17416.7947029586,26977.2199637887,24234.0470671827,,1,,,,134837,,,,3,C,,,,5,131490.751394184,
